sampleid	diet	vendor	location	experiment	mouse_id	colony_count	Genus	rel_abund
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	Proteus	0.001607772453731968
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	RF39	1e-6
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	Rhodococcus	1e-6
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	Sphingomonas	1e-6
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	Staphylococcus	1e-6
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	Stenotrophomonas	1e-6
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	Streptococcus	1e-6
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	Tissierella	3e-6
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	Turicibacter	1e-6
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	[Eubacterium]_coprostanoligenes_group	2e-6
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	[Eubacterium]_fissicatena_group	1e-6
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	[Eubacterium]_ventriosum_group	1e-6
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	[Eubacterium]_xylanophilum_group	1e-6
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	[Ruminococcus]_gauvreauii_group	1e-6
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	uncultured	3e-6
CDD02.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.2	2	NA	3.3097721920842885e-4
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Acinetobacter	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Aerococcus	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Akkermansia	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Arthrobacter	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Bacillus	4.9999999999999996e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Bacteroides	0.0010933782909199627
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Bifidobacterium	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Blautia	4.4066866569353335e-4
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Brachybacterium	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Brevibacterium	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Chryseobacterium	2e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Clostridia_UCG-014	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Clostridia_vadinBB60_group	3.617349325548266e-5
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Corynebacterium	3e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Cutibacterium	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Dietzia	2e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Dorea	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Dubosiella	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Dysgonomonas	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Empedobacter	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Enterococcus	0.9980186976310653
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Erysipelatoclostridium	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Escherichia-Shigella	4e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Facklamia	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Flavobacterium	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Fusicatenibacter	2.1204095953289602e-4
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Gemella	2e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Kocuria	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Kytococcus	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Lactobacillus	6.999999999999999e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Lawsonella	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Leptotrichia	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Microbacterium	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Micrococcus	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Modestobacter	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Mucispirillum	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Muribaculaceae	2e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Oceanobacillus	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Proteus	3e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	RF39	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Rhodococcus	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Sphingomonas	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Staphylococcus	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Stenotrophomonas	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Streptococcus	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Tissierella	3e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	Turicibacter	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	[Eubacterium]_coprostanoligenes_group	2e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	[Eubacterium]_fissicatena_group	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	[Eubacterium]_ventriosum_group	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	[Eubacterium]_xylanophilum_group	1e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	[Ruminococcus]_gauvreauii_group	2.1204095953289602e-4
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	uncultured	3e-6
CDD02.CR.HFHF.2.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.2	75	NA	1.7000000000000003e-5
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Acinetobacter	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Aerococcus	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Akkermansia	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Arthrobacter	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Bacillus	4.9999999999999996e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Bacteroides	3e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Bifidobacterium	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Blautia	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Brachybacterium	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Brevibacterium	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Chryseobacterium	2e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Clostridia_UCG-014	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Clostridia_vadinBB60_group	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Corynebacterium	3e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Cutibacterium	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Dietzia	2e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Dorea	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Dubosiella	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Dysgonomonas	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Empedobacter	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Enterococcus	0.0841801853967576
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Erysipelatoclostridium	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Escherichia-Shigella	4e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Facklamia	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Flavobacterium	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Fusicatenibacter	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Gemella	2e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Kocuria	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Kytococcus	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Lactobacillus	6.999999999999999e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Lawsonella	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Leptotrichia	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Microbacterium	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Micrococcus	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Modestobacter	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Mucispirillum	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Muribaculaceae	2e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Oceanobacillus	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Proteus	0.9158288146032425
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	RF39	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Rhodococcus	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Sphingomonas	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Staphylococcus	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Stenotrophomonas	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Streptococcus	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Tissierella	3e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	Turicibacter	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	[Eubacterium]_coprostanoligenes_group	2e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	[Eubacterium]_fissicatena_group	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	[Eubacterium]_ventriosum_group	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	[Eubacterium]_xylanophilum_group	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	[Ruminococcus]_gauvreauii_group	1e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	uncultured	3e-6
CDD02.CR.HFHF.4.Blood	HF/HF	charles_river	blood	CDD02	CDD02.CR.HFHF.4	23	NA	1.7000000000000003e-5
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Acinetobacter	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Aerococcus	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Akkermansia	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Arthrobacter	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Bacillus	4.9999999999999996e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Bacteroides	3e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Bifidobacterium	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Blautia	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Brachybacterium	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Brevibacterium	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Chryseobacterium	2e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Clostridia_UCG-014	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Clostridia_vadinBB60_group	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Corynebacterium	3e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Cutibacterium	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Dietzia	2e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Dorea	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Dubosiella	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Dysgonomonas	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Empedobacter	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Enterococcus	0.14364843366142865
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Erysipelatoclostridium	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Escherichia-Shigella	4e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Facklamia	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Flavobacterium	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Fusicatenibacter	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Gemella	2e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Kocuria	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Kytococcus	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Lactobacillus	6.999999999999999e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Lawsonella	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Leptotrichia	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Microbacterium	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Micrococcus	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Modestobacter	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Mucispirillum	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Muribaculaceae	2e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Oceanobacillus	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Proteus	0.8563605663385714
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	RF39	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Rhodococcus	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Sphingomonas	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Staphylococcus	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Stenotrophomonas	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Streptococcus	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Tissierella	3e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	Turicibacter	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	[Eubacterium]_coprostanoligenes_group	2e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	[Eubacterium]_fissicatena_group	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	[Eubacterium]_ventriosum_group	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	[Eubacterium]_xylanophilum_group	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	[Ruminococcus]_gauvreauii_group	1e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	uncultured	3e-6
CDD02.CR.HFHF.4.Liver	HF/HF	charles_river	liver	CDD02	CDD02.CR.HFHF.4	309	NA	1.7000000000000003e-5
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Acinetobacter	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Aerococcus	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Akkermansia	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Arthrobacter	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Bacillus	4.9999999999999996e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Bacteroides	3e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Bifidobacterium	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Blautia	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Brachybacterium	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Brevibacterium	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Chryseobacterium	2e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Clostridia_UCG-014	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Clostridia_vadinBB60_group	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Corynebacterium	3e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Cutibacterium	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Dietzia	2e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Dorea	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Dubosiella	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Dysgonomonas	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Empedobacter	1e-6
CDD02.CR.HFHF.4.Spleen	HF/HF	charles_river	spleen	CDD02	CDD02.CR.HFHF.4	50	Enterococcus	0.1062246496526539
